Customer ID,Customer Age,Location,Industry,Customer Since,Sales Rep ID
13170,35,North America,Healthcare,2020-04-03 15:58:03,377
11801,40,South America,Retail,2020-09-06 21:07:41,303
11394,23,North America,Technology,2020-05-28 09:03:48,366
14917,41,Asia,Retail,2020-06-14 17:09:41,320
11599,59,South America,Retail,2020-08-30 02:35:46,329
19628,48,Asia,Technology,2022-02-15 16:50:30,331
12658,61,Asia,Retail,2020-02-09 22:12:51,334
17897,35,Europe,Retail,2020-08-18 05:40:27,346
11384,68,South America,Retail,2020-07-31 04:15:40,390
15407,24,Europe,Technology,2020-01-04 00:48:37,339
13414,45,Asia,Finance,2020-10-25 00:38:02,300
19339,45,Europe,Healthcare,2020-02-10 18:38:15,366
12888,20,South America,Retail,2020-03-02 09:45:21,340
12679,32,South America,Retail,2021-06-30 10:39:17,377
19272,65,Europe,Retail,2021-02-11 08:09:04,393
11773,37,Asia,Technology,2021-05-18 09:06:42,304
19575,51,North America,Healthcare,2021-02-28 03:15:30,335
18955,46,Asia,Healthcare,2021-01-29 11:04:08,314
19993,26,Asia,Finance,2020-05-31 02:06:46,349
10893,43,Europe,Healthcare,2020-05-31 05:32:09,374
10542,29,North America,Technology,2020-06-27 22:33:07,315
14548,24,Europe,Retail,2020-11-01 08:50:46,325
11218,31,Europe,Finance,2020-01-20 06:00:03,360
18771,60,South America,Retail,2020-10-21 06:35:21,345
16558,45,Asia,Finance,2020-02-28 05:38:18,375
16190,51,North America,Retail,2021-04-24 04:07:12,344
16462,67,Asia,Finance,2020-03-07 17:14:03,388
14192,44,South America,Retail,2020-06-17 01:01:50,384
18783,51,Asia,Healthcare,2020-01-23 12:06:16,318
17003,55,Europe,Retail,2020-01-01 06:30:41,326
11305,56,North America,Healthcare,2020-08-11 04:20:01,318
10210,54,Asia,Retail,2021-12-01 05:13:03,396
14339,67,Asia,Healthcare,2020-07-16 02:11:37,352
16138,34,Europe,Finance,2020-08-07 21:35:35,308
10264,36,Europe,Finance,2021-01-22 02:52:07,383
18485,23,North America,Retail,2020-03-17 10:39:12,370
11176,53,Asia,Finance,2021-03-02 20:51:55,333
18553,60,South America,Retail,2021-04-09 02:26:29,365
15456,32,South America,Finance,2020-01-07 00:22:21,389
18321,31,North America,Retail,2020-03-17 05:59:09,393
16134,54,South America,Retail,2020-09-24 17:04:47,387
10282,65,Europe,Technology,2020-01-03 08:56:06,327
18550,43,North America,Healthcare,2020-02-14 04:42:47,314
17960,64,South America,Technology,2020-09-23 06:22:57,393
12009,69,South America,Technology,2020-04-19 05:04:39,302
10890,29,Asia,Finance,2020-02-10 09:12:44,305
11443,46,North America,Healthcare,2020-02-15 03:57:15,360
18713,44,South America,Technology,2020-04-21 21:53:10,307
14753,34,North America,Technology,2021-02-13 14:55:25,390
17640,52,North America,Finance,2020-03-29 01:43:52,343
17228,25,Europe,Technology,2021-02-17 08:11:13,311
13151,29,Asia,Healthcare,2020-05-20 20:50:08,379
17899,70,South America,Healthcare,2021-11-03 18:11:20,314
13014,64,North America,Technology,2020-06-08 20:19:47,382
10514,32,Europe,Retail,2020-02-04 07:08:55,393
12803,44,Asia,Healthcare,2020-08-04 21:07:25,315
14603,32,North America,Finance,2020-03-24 20:19:14,322
12379,34,Asia,Healthcare,2020-01-25 02:03:32,348
16904,60,Asia,Retail,2021-04-23 22:23:40,305
12308,53,North America,Retail,2020-08-20 04:19:45,380
13748,26,Asia,Healthcare,2020-01-30 15:27:48,377
14125,39,Asia,Retail,2020-06-03 03:22:37,392
14847,68,Europe,Technology,2020-11-24 07:44:56,333
18966,34,South America,Healthcare,2020-02-18 05:16:03,391
14517,46,North America,Finance,2021-02-09 23:58:06,375
12134,60,Asia,Technology,2021-08-09 05:22:15,358
10051,31,North America,Retail,2021-08-14 08:00:51,319
14181,28,Europe,Healthcare,2021-12-02 18:55:18,369
10216,49,North America,Finance,2020-11-22 12:17:12,318
14134,64,Asia,Technology,2021-05-02 07:19:46,354
18698,38,North America,Finance,2022-10-02 16:45:07,367
15629,38,South America,Technology,2020-02-19 11:07:24,324
17776,32,South America,Healthcare,2020-02-03 08:54:26,372
10354,28,South America,Healthcare,2020-10-20 11:46:54,331
15690,58,South America,Healthcare,2020-04-03 07:50:15,316
16734,24,Asia,Healthcare,2021-04-12 13:37:07,391
17379,65,North America,Finance,2020-04-24 13:04:53,397
16275,30,South America,Healthcare,2020-06-26 04:01:20,360
17149,50,Asia,Finance,2022-01-12 20:17:04,386
19076,32,South America,Technology,2020-04-26 12:51:32,347
16831,41,Asia,Retail,2020-01-02 18:28:07,307
12491,26,South America,Finance,2020-05-20 19:37:59,343
12682,28,Asia,Healthcare,2020-03-10 22:06:33,356
17115,63,Asia,Healthcare,2020-07-26 04:31:44,363
17829,46,Europe,Finance,2020-01-13 18:34:03,384
13350,38,North America,Healthcare,2022-06-07 09:25:27,360
10247,29,South America,Healthcare,2020-08-30 17:18:24,324
11184,55,Asia,Finance,2020-08-26 03:16:08,347
13632,57,Europe,Technology,2020-01-06 03:05:57,399
17826,37,Europe,Healthcare,2020-01-30 08:14:42,360
15680,57,North America,Technology,2020-01-25 13:25:48,395
16305,28,Asia,Finance,2020-02-26 14:09:16,376
14740,49,Europe,Healthcare,2020-06-12 17:00:13,388
15319,46,Asia,Technology,2020-05-03 21:09:33,363
14465,27,North America,Finance,2020-01-29 07:15:33,334
14770,66,North America,Technology,2020-05-23 10:17:06,325
13353,52,North America,Retail,2021-09-29 09:23:10,360
14650,32,Europe,Healthcare,2020-12-26 08:13:10,313
15612,42,South America,Finance,2020-01-08 23:43:04,360
18507,37,Europe,Healthcare,2020-01-01 07:04:59,359
15168,61,North America,Technology,2021-10-07 03:20:04,381
17917,22,North America,Finance,2020-11-03 12:31:28,317
10096,20,North America,Technology,2021-09-08 05:36:50,306
18645,64,North America,Retail,2020-05-28 01:53:53,333
16452,57,North America,Healthcare,2020-03-25 23:05:35,347
18955,47,Asia,Retail,2020-09-28 12:56:13,346
13073,35,Asia,Retail,2020-10-21 11:14:47,371
16714,63,North America,Technology,2020-10-04 04:15:54,325
17369,32,South America,Retail,2021-05-20 08:49:38,362
10130,57,Asia,Healthcare,2020-12-08 02:46:21,302
11877,63,Europe,Healthcare,2020-01-30 08:05:49,306
13936,27,North America,Technology,2020-08-29 08:53:35,316
13598,33,North America,Technology,2020-01-10 17:29:30,343
18786,27,South America,Finance,2020-09-18 07:34:35,319
11608,25,South America,Technology,2022-03-13 14:54:09,338
19772,29,Asia,Technology,2021-02-16 09:26:01,324
14735,45,North America,Healthcare,2020-10-09 13:21:53,352
14554,20,Europe,Finance,2020-07-04 12:14:18,351
13076,47,Asia,Technology,2020-05-30 20:54:30,355
19513,64,North America,Finance,2020-01-21 22:14:34,388
12459,41,North America,Retail,2021-01-19 01:47:32,353
10834,32,Asia,Technology,2020-01-05 10:30:47,368
14858,29,Europe,Technology,2021-03-09 02:40:34,344
18831,39,Europe,Technology,2020-11-10 19:00:42,324
12472,64,Asia,Retail,2022-03-03 21:13:27,316
16093,57,Asia,Healthcare,2021-03-13 21:25:12,323
10054,43,North America,Retail,2020-05-28 08:05:35,311
14563,69,Europe,Retail,2020-02-21 18:42:52,388
15529,20,Asia,Healthcare,2020-01-01 07:43:33,355
18221,43,South America,Healthcare,2021-01-12 01:24:47,301
10627,63,Europe,Finance,2021-08-11 14:19:28,369
10910,60,North America,Finance,2020-02-08 08:55:48,397
13629,41,Europe,Finance,2020-04-04 04:30:34,367
19491,64,South America,Healthcare,2020-06-16 15:40:36,304
15453,32,South America,Finance,2020-03-18 01:43:29,348
15063,49,North America,Finance,2020-10-01 03:56:54,317
11127,47,Europe,Finance,2020-04-25 02:32:23,339
16389,52,North America,Healthcare,2020-01-19 21:32:56,351
15054,24,South America,Retail,2022-03-06 04:12:40,323
12039,41,Asia,Technology,2020-03-01 01:59:36,300
14429,63,South America,Finance,2022-11-21 21:42:12,386
16805,62,Asia,Finance,2021-10-04 18:32:14,308
17884,38,North America,Finance,2020-01-30 18:50:35,330
17185,33,Asia,Finance,2020-01-12 05:19:23,359
17586,20,North America,Finance,2021-01-08 13:18:02,331
11422,66,Europe,Healthcare,2020-01-09 00:19:29,344
13882,40,Asia,Technology,2021-02-04 19:00:34,349
15106,68,North America,Technology,2020-10-31 21:52:54,316
13111,34,South America,Technology,2020-06-19 19:29:58,352
18109,61,Europe,Technology,2021-09-09 15:20:25,345
10147,36,South America,Retail,2021-03-15 08:51:56,323
13991,65,Europe,Retail,2020-01-26 08:41:32,317
18287,28,South America,Technology,2021-01-21 07:56:40,396
14941,54,Europe,Retail,2022-02-28 21:11:45,310
18358,25,Europe,Technology,2020-02-08 14:51:02,398
11034,22,South America,Healthcare,2021-06-10 14:55:11,381
14431,45,South America,Finance,2020-01-11 20:35:23,333
10024,41,Asia,Finance,2020-01-29 11:35:58,381
15954,62,Asia,Technology,2021-09-21 19:35:17,322
16805,34,Europe,Finance,2020-08-12 12:12:18,301
10626,30,South America,Finance,2020-11-21 20:51:09,345
11041,39,North America,Finance,2020-05-19 04:54:59,300
17979,30,Europe,Retail,2021-09-19 12:44:27,333
16330,56,South America,Healthcare,2021-02-13 02:17:11,370
18501,20,South America,Healthcare,2020-05-08 23:48:40,321
10453,56,North America,Finance,2021-12-05 19:00:38,390
13473,32,South America,Finance,2020-07-21 01:31:42,383
12032,47,Asia,Technology,2020-05-07 20:56:18,377
16800,25,Asia,Healthcare,2020-08-19 10:12:37,312
15924,52,Asia,Retail,2021-06-16 12:27:11,378
11490,43,South America,Finance,2020-02-25 06:08:01,375
16906,33,South America,Retail,2020-06-02 09:19:44,356
11674,51,Europe,Technology,2020-06-06 06:11:49,377
11040,27,Asia,Technology,2021-03-22 09:47:36,382
13201,47,Asia,Healthcare,2020-05-02 09:50:21,392
17656,70,North America,Healthcare,2020-03-30 05:22:36,373
17838,64,North America,Healthcare,2021-01-16 12:35:57,330
19672,61,South America,Retail,2020-02-11 21:46:05,390
18747,47,Europe,Healthcare,2021-07-16 23:26:51,379
12747,36,North America,Healthcare,2020-02-24 18:11:15,355
10530,22,South America,Retail,2020-11-17 16:55:55,387
19233,62,Asia,Finance,2020-12-03 00:12:01,325
11623,59,South America,Healthcare,2021-10-20 11:28:17,387
16094,24,Europe,Technology,2020-12-14 10:11:26,311
14678,65,North America,Retail,2020-09-03 22:59:52,360
19063,62,Europe,Technology,2020-04-22 11:28:02,374
18390,64,Asia,Finance,2021-02-28 02:02:10,313
14053,55,Asia,Finance,2021-06-14 00:10:13,394
18174,50,North America,Finance,2021-01-22 05:13:29,346
10538,27,North America,Retail,2020-10-23 04:29:41,369
15653,68,Asia,Technology,2020-03-17 19:54:09,376
18352,47,North America,Healthcare,2021-06-20 01:18:47,320
14298,20,South America,Healthcare,2020-08-21 22:07:22,332
12865,52,Europe,Technology,2020-04-22 10:51:04,304
13059,64,Europe,Technology,2020-06-19 19:24:50,351
15559,36,Europe,Finance,2020-05-17 11:59:27,306
19497,65,South America,Finance,2020-10-26 02:03:37,314
15834,46,South America,Retail,2020-03-08 10:36:40,371
11827,40,North America,Technology,2021-03-18 09:15:38,323
15596,69,Asia,Finance,2020-06-16 13:49:10,340
15537,41,Asia,Finance,2020-11-28 19:16:26,364
10768,40,North America,Technology,2021-09-17 07:21:25,321
16873,48,South America,Finance,2020-05-01 06:37:52,300
16487,25,Europe,Technology,2020-01-23 11:25:40,307
18516,53,South America,Retail,2020-08-23 06:17:46,336
14250,42,South America,Healthcare,2020-12-31 18:40:29,332
18833,68,Europe,Finance,2020-12-30 09:28:07,301
16380,70,Europe,Retail,2020-10-26 17:48:37,331
15073,56,South America,Finance,2020-04-02 17:18:33,371
11445,59,Asia,Technology,2020-09-12 04:12:44,321
12215,28,Asia,Retail,2020-10-18 01:29:47,327
16674,41,Europe,Finance,2020-09-14 03:21:42,385
11007,27,Europe,Finance,2021-04-15 22:16:59,331
16283,48,Asia,Healthcare,2020-07-03 08:23:02,395
15703,59,Asia,Technology,2020-02-16 15:00:36,328
13476,66,Europe,Healthcare,2021-01-24 04:53:07,356
16954,41,Europe,Finance,2021-02-26 21:40:35,374
13143,70,Europe,Technology,2020-12-14 17:58:56,302
13781,27,Asia,Finance,2020-02-24 07:52:25,313
18188,60,South America,Finance,2020-05-13 08:12:56,365
15469,44,Europe,Retail,2021-03-03 01:04:24,395
16259,52,Europe,Finance,2020-12-08 21:03:47,387
10382,31,Asia,Retail,2022-01-23 22:31:14,363
15747,20,South America,Finance,2020-02-07 06:15:41,337
13732,61,North America,Technology,2020-02-13 15:23:15,385
15740,23,North America,Finance,2020-02-24 12:33:59,312
11516,35,North America,Healthcare,2020-01-03 08:05:15,308
15753,38,South America,Healthcare,2020-01-03 01:46:29,329
18200,37,Europe,Healthcare,2020-02-22 14:39:05,333
16902,48,Europe,Healthcare,2020-01-07 13:06:59,348
19642,28,Asia,Technology,2022-07-26 22:19:47,335
19682,38,Europe,Healthcare,2020-07-09 13:13:03,331
16019,68,North America,Healthcare,2020-06-03 01:07:15,346
19538,54,North America,Retail,2020-12-09 15:50:08,307
18223,68,Asia,Finance,2020-05-02 16:43:12,382
16358,31,South America,Technology,2020-02-05 20:29:46,316
16884,40,Asia,Technology,2020-06-28 08:47:01,345
11845,57,Asia,Retail,2020-05-10 22:00:15,332
12495,47,North America,Finance,2020-12-25 14:11:46,357
12230,56,Europe,Retail,2020-07-21 18:09:31,337
12420,68,North America,Finance,2020-06-08 18:52:28,313
15613,33,North America,Technology,2020-05-17 07:06:28,373
15826,50,Asia,Technology,2020-09-18 13:08:09,321
19419,21,Asia,Finance,2020-04-15 21:43:34,321
17285,68,North America,Finance,2020-02-06 16:59:57,360
19955,37,North America,Finance,2020-03-08 09:28:54,305
13816,33,North America,Technology,2021-05-28 07:18:55,314
14010,21,South America,Finance,2020-06-17 10:46:09,389
14065,35,North America,Technology,2020-01-07 16:48:22,377
14867,23,Asia,Healthcare,2021-11-21 09:10:36,359
18100,31,North America,Retail,2022-06-19 06:29:20,326
12843,66,North America,Technology,2020-07-06 06:43:24,342
18004,33,Asia,Retail,2020-04-10 07:44:02,374
15537,61,South America,Retail,2020-11-07 19:05:46,357
16198,22,Asia,Technology,2020-12-13 20:13:06,355
17706,41,South America,Healthcare,2022-04-09 00:03:23,328
10155,66,Europe,Finance,2020-07-19 23:33:59,300
13886,36,South America,Technology,2020-08-14 06:50:24,364
11261,51,Europe,Finance,2020-06-10 04:20:01,339
19512,69,North America,Technology,2020-03-02 20:28:01,346
12570,60,Europe,Retail,2022-08-10 06:40:55,334
18434,53,Asia,Finance,2020-01-01 20:36:16,354
14661,70,South America,Retail,2020-10-06 10:01:22,314
13513,47,North America,Technology,2021-12-31 02:45:03,320
10069,67,Asia,Healthcare,2021-08-25 07:23:21,346
12286,57,Europe,Healthcare,2020-03-11 08:54:08,394
14974,58,North America,Healthcare,2020-02-19 16:33:31,335
16553,34,North America,Healthcare,2020-03-03 17:49:24,347
15922,33,North America,Healthcare,2020-04-06 02:36:51,353
16268,20,North America,Technology,2020-03-20 10:56:16,313
19438,55,Europe,Technology,2022-01-20 04:32:33,348
17402,27,South America,Retail,2020-12-23 07:15:07,320
10189,66,North America,Retail,2021-05-16 04:01:45,320
15693,54,Asia,Retail,2020-06-27 08:51:24,327
11030,35,Asia,Retail,2020-01-01 09:15:09,345
13724,35,North America,Finance,2020-07-28 05:52:11,395
13084,31,Asia,Finance,2021-02-13 15:13:14,320
13681,20,Asia,Retail,2022-09-02 07:07:59,399
17245,46,North America,Finance,2020-05-05 17:19:10,306
12228,70,South America,Finance,2020-01-19 06:59:56,313
17870,32,North America,Healthcare,2020-09-10 08:18:58,342
10795,21,Asia,Healthcare,2020-02-06 02:42:39,366
14599,29,Asia,Finance,2020-07-27 03:20:21,385
16330,39,North America,Technology,2021-09-12 19:09:05,307
18610,45,Europe,Retail,2020-03-28 04:29:05,397
11284,61,Europe,Finance,2020-04-14 01:25:06,312
11122,56,Europe,Retail,2021-01-22 15:21:37,346
10095,29,South America,Technology,2020-09-06 16:00:58,385
19815,46,South America,Healthcare,2020-04-17 20:00:48,353
17176,20,Europe,Finance,2020-06-29 11:42:10,383
14724,53,North America,Technology,2022-07-28 05:42:40,341
17941,51,Europe,Technology,2020-04-03 19:03:37,394
11106,58,North America,Retail,2020-01-15 19:48:42,382
14335,37,Europe,Finance,2021-08-10 13:05:36,331
10294,52,Asia,Finance,2021-03-11 20:45:08,397
12794,48,North America,Retail,2020-09-07 08:37:14,341
15524,43,Europe,Retail,2021-08-13 21:28:42,366
19891,20,Europe,Retail,2022-01-05 04:12:47,385
14385,23,North America,Technology,2022-02-27 20:08:42,325
14044,49,North America,Technology,2021-04-09 18:03:56,306
10373,45,North America,Retail,2020-02-13 19:28:08,342
15158,35,South America,Finance,2020-09-29 08:53:07,326
14360,43,Europe,Retail,2020-03-10 01:00:02,355
17894,26,North America,Finance,2020-07-10 06:39:28,312
12699,67,Asia,Healthcare,2020-07-07 11:52:09,352
19442,24,North America,Finance,2021-12-15 06:05:22,313
11405,23,North America,Finance,2020-09-13 15:40:53,377
11648,39,North America,Retail,2020-01-16 13:48:40,303
10996,40,Asia,Retail,2020-02-23 18:31:10,393
19342,25,Europe,Technology,2020-08-18 09:16:42,347
13818,67,South America,Healthcare,2020-01-09 16:36:41,302
16848,63,North America,Healthcare,2020-09-25 18:45:51,360
11591,40,Europe,Finance,2021-08-15 23:43:10,359
12900,45,South America,Healthcare,2020-07-30 22:41:35,312
15855,62,North America,Healthcare,2020-09-16 09:40:01,349
11398,57,Asia,Retail,2021-05-07 17:43:40,343
17144,50,North America,Technology,2020-07-23 00:23:00,310
11191,31,Europe,Technology,2022-05-06 23:49:46,321
15485,57,Europe,Finance,2021-12-19 11:10:54,389
12210,40,Europe,Finance,2020-03-29 00:26:18,301
12262,55,Asia,Healthcare,2020-09-20 03:45:06,309
11764,58,North America,Healthcare,2020-04-18 14:21:55,347
15195,63,Asia,Retail,2020-04-27 11:49:56,313
19515,59,North America,Finance,2020-01-09 16:15:45,318
11892,27,Europe,Retail,2021-06-28 12:51:07,370
16765,33,Asia,Finance,2020-07-19 17:19:34,358
11752,28,Europe,Technology,2020-05-27 05:34:34,374
11024,26,North America,Retail,2020-01-28 01:09:09,341
18071,68,Asia,Technology,2020-05-19 04:49:05,311
12000,66,North America,Healthcare,2020-08-27 07:45:54,337
14160,42,North America,Finance,2020-12-07 20:54:16,339
11686,56,South America,Healthcare,2021-06-04 00:39:43,390
16758,62,Europe,Finance,2020-02-21 23:20:54,336
14429,27,South America,Retail,2020-03-18 16:05:16,394
15436,60,Asia,Healthcare,2020-04-11 15:33:00,389
10795,40,North America,Healthcare,2020-06-12 04:30:40,365
15965,43,North America,Finance,2020-05-06 10:33:47,332
14304,32,South America,Healthcare,2021-04-24 11:54:41,350
11994,52,Asia,Retail,2020-01-14 11:05:05,363
15502,34,Asia,Retail,2022-07-12 01:22:59,378
15141,24,South America,Healthcare,2020-01-03 11:37:56,388
15278,26,North America,Retail,2020-04-04 04:33:02,338
19447,25,North America,Finance,2020-02-28 09:22:12,329
19410,60,Europe,Healthcare,2021-05-10 03:08:10,330
15579,32,South America,Healthcare,2020-08-01 12:28:36,370
16468,51,Europe,Retail,2020-05-01 17:12:27,334
15048,46,Asia,Healthcare,2020-02-01 14:06:37,302
17669,63,Asia,Technology,2020-05-07 05:28:05,371
18866,55,South America,Retail,2021-07-03 20:45:10,323
13458,37,Europe,Healthcare,2021-12-23 01:48:45,335
16500,58,South America,Healthcare,2020-04-22 13:56:57,352
17637,26,South America,Technology,2021-06-23 07:08:53,397
18930,47,North America,Healthcare,2021-09-24 07:13:48,398
12178,48,North America,Healthcare,2020-03-24 12:34:43,356
15304,25,North America,Finance,2020-04-15 05:27:51,305
14669,51,Asia,Technology,2021-05-26 03:04:24,321
12509,26,Asia,Retail,2021-01-12 08:07:52,360
19115,48,Asia,Technology,2020-03-08 00:44:38,389
19039,52,North America,Finance,2020-08-01 00:11:45,330
10335,57,South America,Finance,2020-06-29 20:09:28,351
11649,46,Asia,Healthcare,2020-02-15 22:37:06,318
19870,58,North America,Healthcare,2020-07-06 05:46:53,370
10138,31,North America,Healthcare,2020-03-31 22:16:40,343
17324,27,Asia,Technology,2020-01-06 15:58:58,301
14148,21,North America,Retail,2020-05-07 14:25:55,369
12782,64,Asia,Healthcare,2020-04-08 00:32:25,365
14659,36,South America,Technology,2020-03-03 21:09:16,363
10162,46,North America,Technology,2020-01-03 02:45:29,372
13749,29,North America,Healthcare,2020-10-10 06:26:12,335
16356,63,Asia,Technology,2020-12-27 20:00:01,314
10744,31,Asia,Technology,2020-01-03 07:43:59,313
10484,32,North America,Healthcare,2021-01-07 17:30:51,326
14095,39,Europe,Healthcare,2020-02-19 13:54:11,318
15611,60,South America,Healthcare,2020-12-19 04:52:43,301
10067,37,North America,Finance,2021-01-17 19:46:15,384
19533,69,North America,Finance,2020-08-13 15:39:42,389
19091,51,Asia,Technology,2021-06-04 06:44:20,360
11472,27,Europe,Retail,2020-01-17 20:30:30,355
12068,28,Asia,Technology,2020-10-26 12:44:39,374
13610,62,Europe,Finance,2020-01-01 23:14:16,318
11114,20,South America,Finance,2020-05-11 14:13:54,335
10063,48,Europe,Technology,2021-05-07 02:46:22,379
17769,64,Asia,Retail,2020-01-03 14:31:13,381
15129,59,North America,Healthcare,2020-04-28 13:02:21,360
16790,37,Asia,Technology,2020-05-09 17:44:38,322
15862,69,South America,Retail,2021-03-13 13:58:49,364
13986,50,Asia,Healthcare,2020-02-24 13:57:11,387
18233,31,Asia,Healthcare,2022-03-08 00:47:15,381
18202,55,Asia,Healthcare,2020-09-29 06:28:56,397
14300,67,South America,Healthcare,2020-02-05 08:25:25,359
14589,62,South America,Finance,2020-07-03 12:46:08,316
11047,55,South America,Retail,2021-03-05 07:35:50,367
15902,52,North America,Technology,2020-08-04 18:56:17,366
14298,49,Asia,Technology,2020-04-06 04:00:09,361
13575,24,South America,Retail,2021-05-17 03:39:50,313
11008,42,Asia,Technology,2021-09-06 12:35:54,396
13809,32,Asia,Retail,2020-08-05 11:53:51,353
10564,49,Asia,Finance,2020-03-28 03:12:31,323
17433,35,North America,Finance,2020-01-16 20:05:45,382
15611,52,Europe,Healthcare,2021-05-28 20:58:39,355
15777,45,North America,Healthcare,2020-05-02 23:08:34,354
10608,43,Europe,Technology,2020-01-23 00:45:56,313
14567,60,South America,Healthcare,2020-10-09 04:31:36,384
12906,47,North America,Technology,2021-04-09 18:21:50,329
16028,54,North America,Retail,2021-11-05 10:47:18,380
18205,61,North America,Technology,2020-08-14 21:27:23,371
15888,60,North America,Technology,2021-02-27 01:52:00,398
12181,32,North America,Technology,2020-10-08 15:11:02,342
18175,26,North America,Healthcare,2020-04-30 12:23:38,376
12011,31,Europe,Finance,2021-11-11 20:56:28,314
15287,35,Europe,Technology,2021-01-24 13:38:35,399
17484,57,South America,Finance,2020-05-16 21:20:27,378
10672,58,Europe,Healthcare,2021-07-29 11:23:12,349
15837,32,Asia,Technology,2022-12-20 05:48:46,317
18544,37,North America,Retail,2021-04-30 19:18:47,326
17562,48,North America,Retail,2021-03-23 15:00:07,373
11987,26,South America,Healthcare,2020-02-10 03:59:02,302
12567,32,North America,Healthcare,2021-07-12 02:22:19,361
14068,53,North America,Finance,2020-11-02 16:38:44,320
16491,63,Asia,Retail,2021-12-10 15:25:47,351
13232,60,Europe,Healthcare,2021-05-18 20:54:07,374
10367,52,Asia,Healthcare,2022-08-21 16:36:57,309
16672,67,Europe,Finance,2020-10-30 15:13:19,391
12829,45,South America,Finance,2020-01-09 16:54:23,359
12543,49,Asia,Healthcare,2020-01-26 18:23:21,336
17790,67,North America,Technology,2022-08-17 04:16:27,315
12840,33,North America,Finance,2020-12-04 05:26:46,326
17849,30,North America,Healthcare,2020-05-20 18:22:42,342
18201,68,North America,Healthcare,2020-02-23 11:54:44,341
10844,32,South America,Retail,2021-11-22 14:39:20,302
16194,52,Europe,Retail,2021-08-12 20:37:29,394
12828,50,Europe,Technology,2020-08-25 03:11:42,306
17523,28,South America,Healthcare,2020-03-23 05:07:35,354
12332,57,Europe,Healthcare,2020-01-25 03:29:21,369
15191,50,Europe,Retail,2020-07-27 23:27:54,341
13694,25,Europe,Retail,2020-03-27 18:36:07,393
16866,27,Europe,Retail,2020-05-28 19:45:49,381
17187,56,North America,Retail,2020-01-18 15:49:49,329
11175,55,South America,Technology,2020-07-04 03:16:16,356
13209,53,North America,Technology,2022-01-18 21:03:35,352
15351,36,Europe,Finance,2020-05-01 18:20:10,374
10422,58,Asia,Healthcare,2020-08-01 10:56:00,323
14126,45,Europe,Technology,2020-10-18 03:41:09,342
16855,55,Europe,Technology,2021-04-19 18:07:29,373
17722,43,North America,Finance,2022-02-21 00:28:41,300
12762,26,North America,Healthcare,2021-04-06 23:38:35,342
11463,53,North America,Finance,2020-10-12 17:09:23,362
16209,43,Asia,Technology,2020-05-09 08:48:12,332
15780,53,South America,Retail,2020-04-05 11:30:07,395
11306,55,North America,Technology,2020-08-10 00:12:25,319
16673,49,Asia,Technology,2022-05-26 00:44:50,337
12247,22,South America,Technology,2021-05-04 20:45:39,329
10579,35,South America,Retail,2020-10-22 07:32:10,310
19407,41,North America,Retail,2020-01-29 16:59:25,396
15199,70,Asia,Retail,2022-03-13 23:34:53,339
13055,33,South America,Healthcare,2020-11-13 22:29:58,341
17036,43,Europe,Technology,2020-01-31 03:38:19,333
10309,59,Europe,Technology,2020-05-01 03:21:18,348
13750,67,Asia,Technology,2020-02-13 18:10:37,347
14454,69,South America,Finance,2020-06-10 09:55:06,346
16821,52,Asia,Retail,2022-01-05 11:30:07,307
10452,54,Europe,Finance,2020-03-03 13:06:49,359
13259,67,Europe,Healthcare,2020-06-15 04:45:51,360
16067,67,Europe,Healthcare,2020-01-01 02:25:51,345
12029,55,South America,Technology,2020-01-04 14:19:56,387
19108,55,South America,Retail,2020-11-24 20:25:08,396
13096,21,Asia,Retail,2021-08-03 16:26:00,359
17093,61,South America,Healthcare,2020-04-05 04:48:06,342
18357,27,South America,Healthcare,2020-01-28 17:19:36,388
16249,39,North America,Technology,2020-01-20 17:25:31,308
17519,23,North America,Finance,2020-02-22 03:39:05,362
16894,58,Asia,Finance,2020-02-14 05:49:39,317
11453,65,North America,Retail,2020-01-10 17:02:27,356
14221,46,North America,Healthcare,2021-05-08 03:22:44,349
18622,62,South America,Healthcare,2021-01-29 12:57:48,391
18104,52,North America,Finance,2022-01-01 02:24:34,385
11814,52,Asia,Healthcare,2020-01-15 12:18:56,360
13815,28,Asia,Healthcare,2020-08-18 12:58:27,368
15942,31,North America,Technology,2021-01-13 00:30:32,365
19512,49,Europe,Retail,2020-04-15 04:06:31,336
11375,56,Europe,Technology,2020-05-09 11:31:11,308
18356,32,Europe,Technology,2020-01-24 06:06:42,319
11246,65,North America,Retail,2020-07-15 09:26:03,323
12745,33,Europe,Healthcare,2020-07-04 07:38:18,333
18484,38,Europe,Healthcare,2020-01-29 04:21:01,341
11960,67,Asia,Finance,2021-03-08 07:05:09,326
10733,45,Asia,Finance,2020-02-27 09:30:33,390
19787,55,South America,Finance,2021-05-04 11:52:54,353
17290,55,North America,Technology,2020-01-24 01:29:34,383
14794,56,North America,Technology,2020-05-13 16:37:59,308
12502,39,Europe,Healthcare,2022-02-03 01:53:10,327
11090,21,Europe,Technology,2020-10-28 18:11:33,312
17601,42,North America,Technology,2020-04-05 19:33:39,350
18617,65,North America,Technology,2020-04-24 19:47:13,337
13826,65,Europe,Healthcare,2020-04-30 20:03:48,397
17615,52,Europe,Retail,2020-03-23 03:34:01,398
13392,64,North America,Finance,2020-07-03 19:46:08,373
16742,48,Europe,Retail,2021-08-18 17:50:47,355
